k,state,module_id,module_size,module_Q,module_pvalue,fdr_bh_pval_0.05,fdr_bh_sig_0.05,fdr_bh_pval_0.01,fdr_bh_sig_0.01,fdr_bh_pval_0.001,fdr_bh_sig_0.001,bonf_pval_0.05,bonf_sig_0.05,roi_examples
12,6,6,13,0.09783416114608369,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
12,7,1,28,0.14200284126108653,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
12,7,2,17,0.122229975918547,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
12,7,3,14,0.052069397237645206,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AIP_left; Amygdala_left; GIDI_left; Hypothalamus_left; SaM_left
12,7,4,24,0.15124130563068902,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
12,7,5,22,0.14667266201626852,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; Cent_Gray_left; Inferior_Colliculus_left; RSGb_left; Superior_Colliculus_left
12,7,6,9,0.04474755158169099,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cerebellum_left; DLEnt_left; Ect_left; Hipp_Sub_P_left
12,8,1,16,0.08938858547356042,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; AIV_left; IL_left; LSeptn_left; Piriform_left
12,8,2,22,0.13956427574227326,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; AIP_left; DI_left; Fr3_left; GIDI_left
12,8,3,8,0.027387892104024678,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Amygdala_left; Hypothalamus_left; SaP_left; Thalamus_A_left; Thalamus_P_left
12,8,4,15,0.10914681027348953,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AuV_left; DLEnt_right; Ect_right; Hipp_CA1_A_right
12,8,5,26,0.14402830465210897,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left; Hipp_CA3_P_left
12,8,6,16,0.07442031206037523,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
12,8,7,11,0.06142034502079057,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Cg_left; M1_left; M2_left; S1FL_left; Cg_right
12,9,1,21,0.08670751088439126,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; AIP_left; Amygdala_left; GIDI_left; Hypothalamus_left
12,9,2,19,0.13358373642729904,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; DI_left; Fr3_left; GI_left; M1_left
12,9,3,17,0.09913330934313744,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AIV_left; Cg_left; IL_left; M2_left; PrL_left
12,9,4,10,0.04841690746244691,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
12,9,5,17,0.07805224157180547,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
12,9,6,18,0.10261091801090012,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left; PtPD_left
12,9,7,12,0.09149084088922083,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
12,10,1,28,0.12184783518188536,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
12,10,2,15,0.11705969733168359,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
12,10,3,27,0.15141636812713832,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
12,10,4,28,0.15277710017918533,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
12,10,5,16,0.08745254232007954,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Cg_left; M1_left; M2_left; PrL_left; S1BF_left
12,11,1,30,0.1417692343774742,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
12,11,2,15,0.1150330023234247,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
12,11,3,21,0.11599931170273849,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
12,11,4,17,0.08139545072596674,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
12,11,5,14,0.06926344642002508,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; S1BF_left; S1DZ_left
12,11,6,17,0.11813260819098398,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,V1B_left; V1_left; V2L_left; V2ML_left; DLEnt_right
13,0,1,30,0.1438330495513651,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
13,0,2,15,0.11660987227530337,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
13,0,3,26,0.15052333195954085,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
13,0,4,17,0.08732189694990838,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
13,0,5,14,0.07764159481600838,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; S1BF_left; S1DZ_left
13,0,6,12,0.09695695972952395,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
13,1,1,39,0.1670427701411282,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AIP_left; AIV_left; Amygdala_left; Cg_left
13,1,2,18,0.12789279129645692,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; DI_left; Fr3_left; GI_left; M1_left
13,1,3,27,0.15143937643519514,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
13,1,4,9,0.0380736447940109,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Brainstem_left; Cerebellum_left; DLEnt_left; Ect_left; Hipp_Sub_P_left
13,1,5,21,0.13896267893502542,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Cent_Gray_left; Inferior_Colliculus_left; RSGb_left; Superior_Colliculus_left; Central_Gray_right
13,2,1,14,0.06501816845381775,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; IL_left; LSeptn_left; Piriform_left
13,2,2,28,0.14480804618228513,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; Amygdala_left; DI_left; Fr3_left
13,2,3,25,0.1297793959780823,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
13,2,4,22,0.13433983177051606,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; Cerebellum_left; RSGb_left; Superior_Colliculus_left; Central_Gray_right
13,2,5,10,0.03765230720494436,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; DLEnt_left; Ect_left; Hipp_Sub_P_left
13,2,6,15,0.07647757295930396,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; PrL_left; S1DZ_left
13,3,1,34,0.14844356938720263,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AIV_left; Cg_left; Hypothalamus_left; IL_left
13,3,2,23,0.14305312200004902,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; AIP_left; Amygdala_left; DI_left; Fr3_left
13,3,3,26,0.15455798472538548,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
13,3,4,14,0.09632814924017685,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AuV_left; Hipp_dentegyrus_P_left; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right
13,3,5,17,0.09608189796293261,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
13,4,1,22,0.08354907495114688,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Hypothalamus_left; IL_left; LSeptn_left
13,4,2,23,0.1400138085934925,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; Amygdala_left; DI_left; Fr3_left
13,4,3,18,0.11871167018336663,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AuV_left; RSGb_left; Cerebellum_right; DLEnt_right
13,4,4,18,0.0965325270482795,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
13,4,5,20,0.07492807832168628,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
13,4,6,13,0.06960535384194452,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; S1DZ_left; S1FL_left
13,5,1,24,0.11254191787452761,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
13,5,2,25,0.15645079089948138,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; DI_left; Fr3_left; GIDI_left
13,5,3,8,0.02061824244978909,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Amygdala_left; Hypothalamus_left; SaP_left; Thalamus_A_left; Thalamus_P_left
13,5,4,24,0.1435460924026165,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
13,5,5,14,0.056183953652455994,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
13,5,6,19,0.09457740623425821,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left; PtPD_left
13,6,1,20,0.07264145394549595,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; Amygdala_left; GIDI_left; Hypothalamus_left; IL_left
13,6,2,23,0.14912523668270547,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; AIV_left; DI_left; Fr3_left
13,6,3,26,0.1379658988193823,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
13,6,4,22,0.13779733792865623,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; Cent_Gray_left; Hipp_Sub_P_left; RSGb_left; Superior_Colliculus_left
13,6,5,9,0.0345184234928052,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cerebellum_left; DLEnt_left; Ect_left; Inferior_Colliculus_left
13,6,6,14,0.08594132356242809,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; M1_left; M2_left; PrL_left; S1DZ_left
13,7,1,36,0.16647410167763194,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AIP_left; AIV_left; Amygdala_left; Cg_left
13,7,2,16,0.12078420484446761,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
13,7,3,31,0.16198878155174387,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
13,7,4,16,0.08551486564198992,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
13,7,5,15,0.10962863536015278,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,V1B_left; V2L_left; DLEnt_right; Ect_right; Hipp_CA1_A_right
13,8,1,30,0.1449307612792181,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
13,8,2,16,0.12066098550377996,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
13,8,3,8,0.04012786590905789,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_P_left
13,8,4,19,0.11579922992354577,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
13,8,5,17,0.07843131900826537,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
13,8,6,12,0.0755451673873244,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Cg_left; M1_left; M2_left; S1FL_left; S1HL_left
13,8,7,12,0.09459551439431392,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
13,9,1,25,0.10612549768261631,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
13,9,2,16,0.1208713320821504,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
13,9,3,25,0.1511124663996528,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
13,9,4,21,0.13440421697669222,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AuV_left; Cent_Gray_left; Inferior_Colliculus_left; Superior_Colliculus_left; Central_Gray_right
13,9,5,9,0.03874378966641248,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cerebellum_left; DLEnt_left; Ect_left; Hipp_Sub_P_left
13,9,6,18,0.09151556151780026,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Cg_left; IL_left; M1_left; M2_left; PrL_left
13,10,1,15,0.08825343199265533,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; AIV_left; IL_left; LSeptn_left; Piriform_left
13,10,2,21,0.13265226558410131,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; AIP_left; DI_left; Fr3_left; GIDI_left
13,10,3,9,0.03414492576407857,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Amygdala_left; Hypothalamus_left; SaM_left; SaP_left; Thalamus_A_left
13,10,4,24,0.13587496602433677,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
13,10,5,15,0.10275049027175182,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AuV_left; RSGb_left; DLEnt_right; Ect_right; Hipp_CA1_A_right
13,10,6,16,0.10092291589691223,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
13,10,7,14,0.07011212580508165,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Cg_left; M1_left; M2_left; S1BF_left; S1DZ_left
13,11,1,22,0.1233554230975418,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
13,11,2,35,0.17368799257047715,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,AID_left; AIP_left; Amygdala_left; DI_left; Fr3_left
13,11,3,10,0.05002908995925905,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Au1_left; AUD_left; AuV_left; Hipp_CA1_A_left; Hipp_CA2_left
13,11,4,15,0.07316530949412357,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
13,11,5,20,0.11574152386711242,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,Hipp_CA3_A_left; Hipp_dentegyrus_A_left; Hipp_FC_left; LPtA_left; MPtA_left
13,11,6,12,0.09205580517208564,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.0594059405940594,False,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
13,12,1,32,0.1381330873650331,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; Cg_left; Hypothalamus_left; IL_left; LSeptn_left
13,12,2,27,0.17026910451123026,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; AIP_left; AIV_left; Amygdala_left; DI_left
13,12,3,19,0.07718812879115881,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AuV_left; Brainstem_left; Cent_Gray_left; Cerebellum_left
13,12,4,18,0.11169742617866266,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
13,12,5,18,0.1227648332156903,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Superior_Colliculus_left; Central_Gray_right; Cerebellum_right; DLEnt_right; Ect_right
14,0,1,15,0.08693990090355595,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; AIV_left; IL_left; LSeptn_left; Piriform_left
14,0,2,21,0.13350659416093383,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; AIP_left; DI_left; Fr3_left; GIDI_left
14,0,3,9,0.031197937936203544,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Amygdala_left; Hypothalamus_left; SaM_left; SaP_left; Thalamus_A_left
14,0,4,26,0.1529440281038953,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AUD_left; Hipp_CA1_A_left; Hipp_CA2_left; Hipp_CA3_A_left
14,0,5,23,0.14788328905307352,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AuV_left; Cent_Gray_left; Cerebellum_left; Inferior_Colliculus_left; RSGb_left
14,0,6,8,0.03280646630300552,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; DLEnt_left; Ect_left; Hipp_Sub_P_left; PRh_left
14,0,7,12,0.05385528842742518,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Cg_left; M1_left; M2_left; S1DZ_left; S1FL_left
14,1,1,30,0.14151837033389422,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Acumbens_left; AIP_left; AIV_left; Amygdala_left; GIDI_left
14,1,2,16,0.12423430388907226,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
14,1,3,39,0.18111587162880124,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Au1_left; AUD_left; AuV_left; Cg_left; Hipp_CA1_A_left
14,1,4,17,0.0739883319938362,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,Brainstem_left; Cent_Gray_left; Cerebellum_left; DLEnt_left; Ect_left
14,1,5,12,0.09539762141383629,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.04950495049504951,True,DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right; Hipp_CA2_right
14,2,1,23,0.11928298141411085,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Acumbens_left; AIV_left; Cg_left; IL_left; LSeptn_left
14,2,2,17,0.12644987750165365,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AID_left; DI_left; Fr3_left; GI_left; S1DZ0_left
14,2,3,17,0.062846301380156,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AIP_left; Amygdala_left; GIDI_left; Hypothalamus_left; Piriform_left
14,2,4,17,0.07478965593081488,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Au1_left; AuV_left; Cent_Gray_left; Hipp_CA1_A_left; Hipp_CA2_left
14,2,5,20,0.12957252078969841,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,AUD_left; Hipp_CA3_A_left; Hipp_FC_left; LPtA_left; MPtA_left
14,2,6,7,0.02836972088417596,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Brainstem_left; Cerebellum_left; DLEnt_left; Ect_left; PRh_left
14,2,7,13,0.0970501946209159,0.009900990099009901,0.009900990099009901,True,0.009900990099009901,True,0.009900990099009901,False,0.06930693069306931,False,Cerebellum_right; DLEnt_right; Ect_right; Hipp_CA1_A_right; Hipp_CA1_P_right
